,amateur,country,country_code,dg_id,player_name
1061,0,United States,USA,14923,"Gallman, Josh"
1062,0,United States,USA,2878,"Gamez, Robert"
1063,0,Chile,CHI,19253,"Gana, Toto"
1064,0,India,IND,18058,"Gandas, Manu"
1065,0,France,FRA,18933,"Gandon, Jeremy"
1066,0,Isle of Man,IMN,20633,"Gandy, Tom"
1067,0,India,IND,7038,"Gangjee, Rahil"
1068,0,United States,USA,6642,"Gangluff, Stephen"
1069,0,United States,USA,27778,"Gannon, Luke"
1070,0,United States,USA,18658,"Garber, Joey"
1071,0,Spain,ESP,28238,"Garcia Broto, Victor"
1072,0,Spain,ESP,11103,"Garcia Del Moral, Jordi"
1073,0,Spain,ESP,12702,"Garcia Grout, Sebastian"
1074,0,Spain,ESP,12258,"Garcia Rodriguez, Sebastian"
1075,0,Mexico,MEX,13220,"Garcia, Andres"
1076,0,Spain,ESP,5689,"Garcia, Sergio"
1077,0,Australia,AUS,29098,"Garcia, Zinyo"
1078,0,Spain,ESP,7887,"Garcia-Heredia, Alfredo"
1079,0,United States,USA,11451,"Garnett, Brice"
1080,0,United States,USA,21885,"Garrick, Jonathan"
1081,0,United States,USA,6789,"Garrigus, Robert"
1082,0,United States,USA,29677,"Garrison, Brayden"
1083,0,Mexico,MEX,19619,"Garza, Luis Gerardo"
1084,0,Mexico,MEX,32706,"Garza, Marcelo"
1085,0,Portugal,POR,14683,"Gaspar, Miguel"
1086,0,United States,USA,13433,"Gates, Bobby"
1087,0,South Africa,RSA,21196,"Gauche, Teaghan"
1088,0,United States,USA,19423,"Gaugert, Alex"
1089,0,United States,USA,32433,"Gaunt, Connor"
1090,0,Australia,AUS,6132,"Gaunt, Daniel"
1091,0,England,ENG,18241,"Gavins, Daniel"
1092,0,Mexico,MEX,13201,"Gaviño, Santiago"
1093,0,United States,USA,5951,"Gay, Brian"
1094,0,United States,USA,23138,"Gazzolo, David"
1095,0,New Zealand,NZL,9903,"Geary, Josh"
1096,0,United States,USA,21886,"Geddes, Mark"
1097,0,United States,USA,16484,"Gee, Devin"
1098,0,Italy,ITA,22178,"Geerts, Philip"
1099,0,United States,USA,19909,"Gellerman, Michael"
1100,0,Italy,ITA,14596,"Geminiani, Domenico"
1101,0,United States,USA,26865,"Gempel, Tom"
1102,0,United States,USA,29767,"Gerard, Ryan"
1103,0,Switzerland,SUI,25572,"Gerhardsen, Nicola"
1104,0,South Africa,RSA,25888,"Germishuys, Deon"
1105,0,Netherlands,NED,27145,"Geurts, Bob"
1106,0,United States,USA,19361,"Geyer, Ben"
1107,0,Chile,CHI,13607,"Geyger, Nicolás"
1108,0,India,IND,24674,"Ghai, Tapy"
1109,0,United States,USA,24550,"Ghim, Doug"
1110,0,United States,USA,31859,"Ghosh, Raj"
1111,0,United States,USA,31311,"Giannetto, Jay"
1112,0,Canada,CAN,30203,"Giantsopoulos, Angelo"
1113,0,United States,USA,14785,"Gibb, Judd"
1114,0,Australia,AUS,17788,"Gibellini, James"
1115,0,France,FRA,26730,"Giboudot, Maxence"
1116,0,Australia,AUS,13342,"Gibson, Rhein"
1117,0,United States,USA,28167,"Gibson, Tommy"
1118,0,United States,USA,31881,"Gifford, Luke"
1119,0,Switzerland,SUI,27006,"Gilardi, Mauro"
1120,1,Australia,AUS,33106,"Gilbert, Josiah"
1121,0,United States,USA,22261,"Gilchrest, Matt"
1122,0,South Africa,RSA,26606,"Gildenhuys, Brandon"
1123,0,England,ENG,27463,"Gill, Bailey"
1124,0,New Zealand,NZL,27456,"Gill, Taylor"
1125,0,United States,USA,24985,"Gillam, Parker"
1126,0,Sweden,SWE,21652,"Gillberg, Oliver"
1127,0,Canada,CAN,6883,"Gillespie, Derek"
1128,1,United States,USA,26953,"Gilligan, Ian"
1129,0,United States,USA,17260,"Gilman, Chris"
1130,1,Portugal,POR,25627,"Girao, Afonso"
1131,0,Canada,CAN,29776,"Giroux, Thomas"
1132,0,Switzerland,SUI,15592,"Girrbach, Joel"
1133,0,Denmark,DEN,20187,"Gladbjerg, Mathias"
1134,0,Australia,AUS,5898,"Gleeson, David"
1135,0,Sweden,SWE,13447,"Glennemo, Jacob"
1136,0,Canada,CAN,13404,"Gligic, Michael"
1137,0,United States,USA,31246,"Glinski, Mason"
1138,0,Denmark,DEN,16444,"Gloet, Christian"
1139,0,United States,USA,7399,"Glover, Lucas"
1140,0,Japan,JPN,25161,"Go, Shiso"
1141,0,United States,USA,19742,"Godsey, Conner"
1142,0,United States,USA,31218,"Goetz, Mark"
1143,0,United States,USA,32554,"Goff, Alex"
1144,0,United States,USA,5466,"Gogel, Matt"
1145,0,Australia,AUS,3756,"Goggin, Mathew"
1146,0,United States,USA,28022,"Goldenberg, Josh"
1147,0,United States,USA,30810,"Goldenring, Sam"
1148,0,Spain,ESP,31240,"Gomez osuna, Ignacio"
1149,0,Argentina,ARG,8571,"Gomez, Fabian"
1150,1,Mexico,MEX,33198,"Gomez, Gerardo"
1151,0,Spain,ESP,8915,"Gomez, Jose Luis Adarraga"
1152,0,Colombia,COL,22832,"Gomez, Santiago"
1153,0,United States,USA,23712,"Gonda, Travis"
1154,0,France,FRA,7979,"Gonnet, Jean-Baptiste"
1155,0,United States,USA,11640,"Gonzales, Andres"
1156,0,Spain,ESP,24126,"Gonzalez Courtney, Jose Luis"
1157,0,Mexico,MEX,28016,"Gonzalez, Emilio"
1158,0,Panama,PAN,29165,"Gonzalez, Lucca"
1159,0,Argentina,ARG,5054,"Gonzalez, Ricardo"
1160,0,United States,USA,18580,"Gooch, Talor"
1161,0,United States,USA,24837,"Goodwin, Noah"
1162,0,South Africa,RSA,4884,"Goosen, Retief"
1163,0,United States,USA,26660,"Gordon, Will"
1164,0,United States,USA,6321,"Gore, Jason"
1165,0,United States,USA,26866,"Gore, Tanner"
1166,0,Bahamas,BAH,24347,"Gorospe, Lemon"
1167,0,Australia,AUS,16813,"Goss, Oliver"
1168,0,Denmark,DEN,23835,"Goth-Rasmussen, Jonathan"
1169,0,United States,USA,27774,"Gotterup, Chris"
1170,1,England,ENG,26340,"Gough, Conor"
1171,0,England,ENG,26491,"Gough, John"
1172,0,South Africa,RSA,25046,"Gounden, Aneurin"
1173,0,Portugal,POR,18722,"Gouveia, Ricardo"
1174,0,Portugal,POR,23267,"Gouveia, Tomas"
1175,0,United States,USA,6390,"Gove, Jeff"
1176,0,South Africa,RSA,24623,"Govender, Shalan"
1177,0,Argentina,ARG,10877,"Goya, Estanislao"
1178,0,United States,USA,3702,"Goydos, Paul"
1179,0,United States,USA,27843,"Graboyes, Luke"
1180,0,South Africa,RSA,11952,"Grace, Branden"
1181,0,Poland,POL,14191,"Gradecki, Mateusz"
1182,0,United States,USA,22914,"Grant, Brent"
1183,1,United States,USA,25440,"Grauman, Ryan"
1184,0,United States,USA,29327,"Greaser, Austin"
1185,0,United States,USA,26518,"Greco, John"
1186,0,Malaysia,MAS,17573,"Green, Galven"
1187,0,Malaysia,MAS,12530,"Green, Gavin"
1188,0,Australia,AUS,6258,"Green, Nathan"
1189,0,Australia,AUS,3877,"Green, Richard"
1190,0,South Africa,RSA,14395,"Greene, Daniel"
1191,0,United States,USA,24967,"Greene, Keith"
1192,0,Australia,AUS,21087,"Greer, Joshua"
1193,0,Scotland,SCO,30201,"Gregor, Graham"
1194,0,England,ENG,22253,"Gregory, Scott"
1195,0,United Arab Emirates,UAE,23164,"Grenville-Wood, Joshua"
1196,0,England,ENG,24988,"Grey, J.J."
1197,0,United States,USA,23465,"Greyserman, Max"
1198,0,United States,USA,17508,"Gribble, Cody"
1199,0,United States,USA,28541,"Grider, Ryan"
1200,0,Australia,AUS,19214,"Grierson, James"
1201,0,United States,USA,24968,"Griffin, Ben"
1202,0,United States,USA,29049,"Griffin, J.P."
1203,0,United States,USA,15609,"Griffin, J.T."
1204,0,United States,USA,15330,"Griffin, Lanto"
1205,0,Australia,AUS,9780,"Griffin, Matthew"
1206,0,England,ENG,19991,"Griffiths, Curtis"
1207,0,South Africa,RSA,24624,"Griffiths, Haydn"
1208,0,England,ENG,7352,"Griffiths, Simon"
1209,0,Argentina,ARG,12808,"Grillo, Emiliano"
1210,0,United States,USA,22689,"Grimes, Patrick"
1211,0,United States,USA,18630,"Grimmer, Will"
1212,1,Ukraine,UKR,29461,"Grinberg, Lev"
1213,1,United States,USA,28145,"Griz, Jonathan"
1214,0,South Africa,RSA,22963,"Grobler, Clinton"
1215,1,Netherlands,NED,31505,"Groenendijk, Ian"
1216,0,South Africa,RSA,16895,"Groenewald, Coert"
1217,0,South Africa,RSA,1331,"Groenewald, Vaughn"
1218,0,Sweden,SWE,4388,"Gronberg, Mathias"
1219,0,Sweden,SWE,20054,"Gronkvist, Andreas"
1220,0,France,FRA,16650,"Gros, Sebastien"
1221,0,United States,USA,28321,"Gross, Larkin"
1222,0,United States,USA,31029,"Grove, Russell"
1223,0,Austria,AUT,13298,"Gruber, Rene"
1224,0,Australia,AUS,28093,"Guan, Jeffrey"
1225,0,Sweden,SWE,23306,"Guedra, Adam"
1226,0,Dominican Republic,DOM,18421,"Guerra, Juan Jose"
1227,0,Mexico,MEX,25690,"Guerra, Patricio"
1228,0,France,FRA,10201,"Guerrier, Julien"
1229,0,Switzerland,SUI,25573,"Gugler, Cedric"
1230,0,France,FRA,28183,"Guichard, Clement"
1231,0,France,FRA,28239,"Guillamoundeguy, Oihan"
1232,0,United States,USA,28472,"Guise, Danny"
1233,0,United States,USA,23892,"Gumberg, Jordan"
1234,0,Scotland,SCO,18163,"Gunn, Jimmy"
1235,0,United States,USA,28528,"Gupta, Aman"
1236,1,India,IND,25975,"Gupta, Arjun"
1237,0,India,IND,7845,"Gupta, Harendra"
1238,0,United States,USA,26667,"Gurska, Matt"
1239,0,United States,USA,15610,"Guthrie, Luke"
1240,1,United States,USA,32683,"Gutschewski, Luke"
1241,0,United States,USA,7305,"Gutschewski, Scott"
1242,1,United States,USA,32684,"Gutschewski, Trevor"
1243,0,Australia,AUS,11833,"Guyatt, Matthew"
1244,0,United States,USA,7900,"Haas, Bill"
1245,0,United States,USA,87,"Haas, Jay"
1246,0,Denmark,DEN,7952,"Haastrup, Mark Flindt"
1247,1,Austria,AUT,18584,"Habeler, Markus"
1248,0,United States,USA,14457,"Hack, Jhared"
1249,0,Singapore,SIN,21222,"Hadi, Abdul"
1250,0,United States,USA,14967,"Hadley, Chesson"
1251,0,Canada,CAN,13965,"Hadwin, Adam"
1252,0,Iceland,ISL,6166,"Hafthorsson, Birgir"
1253,1,United States,USA,23113,"Hagestad, Stewart"
1254,1,Belgium,BEL,32240,"Haghedooren, Arthur"
1255,0,England,ENG,27464,"Hague, David"
1256,0,United States,USA,18695,"Hagy, Brandon"
1257,0,United States,USA,11374,"Hahn, James"
1258,0,United States,USA,28261,"Hahn, Jordan"
1259,0,South Africa,RSA,8429,"Haig, Anton"
1260,0,South Africa,RSA,10792,"Haindl, Alex"
1261,0,Hong Kong,HKG,13568,"Hak, Shunyat"
1262,0,Finland,FIN,13131,"Hakula, Toni"
1263,0,United States,USA,29348,"Hale Jr, Blaine"
1264,0,United States,USA,16039,"Haley II, Paul"
1265,0,Australia,AUS,7708,"Hall, Ashley"
1266,0,United States,USA,14862,"Hall, Gavin"
1267,0,England,ENG,27194,"Hall, Harry"
1268,0,United States,USA,31120,"Hall, Jake"
1269,0,United States,USA,8092,"Hall, Kevin"
1270,0,United States,USA,28630,"Hall, Ryan"
1271,0,United States,USA,10497,"Hall, Tyler"
1272,0,United States,USA,20997,"Hallberg, Eric"
1273,0,Norway,NOR,17747,"Halvorsen, Andreas"
1274,0,Korea - Republic of,KOR,17872,"Ham, Jeong Woo"
1275,0,United States,USA,28216,"Hambright, Chad"
1276,0,Canada,CAN,20043,"Hamilton, Blair"
1277,0,United States,USA,915,"Hamilton, Todd"
1278,0,United States,USA,19864,"Hammer, Cole"
1279,0,Germany,GER,22973,"Hammer, Marc"
1280,0,South Africa,RSA,15991,"Hammond, Daniel"
1281,1,United States,USA,16242,"Hamrick, Hunter"
1282,0,United States,USA,8046,"Han, Seungsu"
1283,0,United States,USA,30406,"Hanko, Joseph"
1284,0,United States,USA,23781,"Hanna, Chase"
1285,0,Denmark,DEN,5724,"Hansen, Anders"
1286,0,United States,USA,23854,"Hansen, Jaysen"
1287,0,Denmark,DEN,14284,"Hansen, Joachim B"
1288,0,England,ENG,12295,"Hanson, Chris"
1289,0,Sweden,SWE,6850,"Hanson, Peter"
1290,0,United States,USA,28076,"Hardee, Jonathan"
1291,0,South Africa,RSA,10886,"Harding, Justin"
1292,0,United States,USA,19865,"Hardy, Nick"
1293,1,Kenya,KEN,33200,"Harish, Shashwat"
1294,0,United States,USA,15427,"Harkins, Brandon"
1295,0,United States,USA,8202,"Harlingten, Seann"
1296,0,United States,USA,8825,"Harman, Brian"
1297,0,United States,USA,16909,"Harmeling, Evan"
1298,0,United States,USA,12385,"Harmon, Matt"
1299,0,United States,USA,31208,"Harned, Sam"
1300,0,United States,USA,28570,"Harper, Keller"
1301,0,Wales,WAL,30048,"Harries, Luke"
1302,0,Ireland,IRL,5716,"Harrington, Padraig"
1303,0,United States,USA,8479,"Harrington, Scott"
1304,0,United States,USA,28751,"Harris, Matt"
1305,0,United States,USA,18214,"Harris, Paul"
1306,0,England,ENG,12407,"Harris, Rob"
1307,0,England,ENG,18202,"Harrison, Jack"
1308,0,England,ENG,17070,"Harrold, William"
1309,0,Australia,AUS,21385,"Hart, Dillon"
1310,0,United States,USA,3879,"Hart, Dudley"
1311,0,United States,USA,94,"Hart, Jeff"
1312,0,United States,USA,13544,"Hart, Josh"
1313,0,Australia,AUS,15920,"Hart, Tim"
1314,0,South Africa,RSA,15865,"Harvey, Jared"
1315,0,Japan,JPN,15819,"Hasegawa, Shohei"
1316,1,United States,USA,29301,"Haskew, Luke"
1317,1,Cayman Islands,CAY,31960,"Hastings, Justin"
1318,0,Japan,JPN,13426,"Hataji, Takahiro"
1319,0,United States,USA,29681,"Hathcoat, Blake"
1320,0,England,ENG,14796,"Hatton, Tyrrell"
1321,0,France,FRA,6239,"Havret, Gregory"
1322,0,Australia,AUS,16959,"Hawkes, Simon"
1323,0,England,ENG,28376,"Hawksby, Jack"
1324,0,Scotland,SCO,19903,"Hay, Gavin"
1325,0,Australia,AUS,15921,"Hayden, Paul"
1326,0,United States,USA,25023,"Hayes, Bo"
1327,0,China,CHN,12622,"He, Shaocai"
1328,0,China,CHN,18411,"He, Zeming"
1329,0,China,CHN,9764,"He, Zeyu"
1330,0,United States,USA,22026,"Healey, Dylan"
1331,0,United States,USA,24940,"Hearden, Richard"
1332,0,Canada,CAN,7340,"Hearn, David"
1333,1,Ireland,IRL,30085,"Hearn, Jack"
1334,0,England,ENG,9365,"Heath, James"
1335,0,France,FRA,12213,"Hebert, Benjamin"
1336,0,United States,USA,18251,"Hebert, Michael"
1337,0,Canada,CAN,6884,"Heffernan, Wes"
1338,0,Australia,AUS,21247,"Heffernan, Will"
1339,0,United States,USA,24941,"Heinen, Nick"
1340,0,Germany,GER,20278,"Heinzinger, David"
1341,0,Germany,GER,16499,"Heisele, Sebastian"
1342,1,Czech Republic,CZE,29638,"Hejlek, Jakub"
1343,0,Sweden,SWE,16231,"Hellgren, Bjorn"
1344,0,Denmark,DEN,20190,"Helligkilde, Marcus"
1345,0,Australia,AUS,1888,"Hend, Scott"
1346,0,South Africa,RSA,27942,"Hendler, Ricky"
1347,0,England,ENG,12214,"Hendriksen, Paul"
1348,0,United States,USA,29430,"Hendrix, Bryce"
1349,0,United States,USA,29773,"Hendrix, Jake"
1350,0,New Zealand,NZL,11885,"Hendry, Michael"
1351,0,United States,USA,14578,"Henley, Russell"
1352,0,United States,USA,6222,"Henry, J.J."
1353,0,Scotland,SCO,12468,"Henry, Scott"
1354,0,Australia,AUS,5859,"Hensby, Mark"
1355,0,United States,USA,10316,"Henson, Berry"
1356,0,United States,USA,32558,"Henson, Thomas"
1357,0,Australia,AUS,17064,"Herbert, Lucas"
1358,0,United States,USA,12846,"Herman, Jim"
1359,0,Spain,ESP,19956,"Hernandez Cabezuela, Alvaro"
1360,0,Mexico,MEX,18075,"Hernandez, Juan Pablo"
1361,1,Puerto Rico,PUR,31957,"Hernandez, Kelvin"
1362,0,Colombia,COL,29650,"Hernandez, Oscar"
1363,0,United States,USA,31518,"Herrera, Joey"
1364,0,United States,USA,30622,"Herrera, Michael"
1365,0,Germany,GER,23771,"Herrmann, Maximilian"
1366,0,United States,USA,5621,"Herron, Tim"
1367,0,United States,USA,28468,"Hervol, James"
1368,0,Belgium,BEL,13373,"Hesbois, Kevin"
1369,0,South Africa,RSA,17784,"Hess, Jacquin"
1370,0,United States,USA,21237,"Hickok, Kramer"
1371,0,United States,USA,23466,"Hicks, Alexander"
1372,0,United States,USA,31956,"Hicks, Caleb"
1373,0,United States,USA,9166,"Hicks, Justin"
1374,0,Spain,ESP,24127,"Hidalgo, Angel"
1375,0,Indonesia,INA,13306,"Hie, Rory"
1376,0,Japan,JPN,15756,"Higa, Kazuki"
1377,0,Australia,AUS,15849,"Higginbottom, Jake"
1378,0,Ireland,IRL,4789,"Higgins, David"
1379,0,Australia,AUS,22850,"Higgins, Lucas"
1380,0,South Africa,RSA,24342,"Higgo, Garrick"
1381,0,United States,USA,24585,"Higgs, Alex"
1382,0,United States,USA,14140,"Higgs, Harry"
1383,0,United States,USA,28469,"Highsmith, Joe"
1384,0,United States,USA,26668,"Hildebrand, Timothy"
1385,0,Scotland,SCO,25131,"Hill, Calum"
1386,1,Northern Ireland,NIR,27001,"Hill, Josh"
1387,1,England,ENG,24065,"Hill, Josh"
1388,0,Canada,CAN,14029,"Hill, Matt"
1389,0,New Zealand,NZL,28496,"Hillier, Charlie"
1390,0,New Zealand,NZL,21362,"Hillier, Daniel"
1391,0,New Zealand,NZL,29800,"Hillier, Harry"
1392,0,Japan,JPN,20954,"Hirata, Kensei"
1393,0,Germany,GER,20713,"Hirmer, Michael"
1394,0,United States,USA,25027,"Hirschman, Grant"
1395,0,Japan,JPN,22760,"Hisatsune, Ryo"
1396,0,United States,USA,31257,"Hitchner, Derek"
1397,0,United States,USA,28542,"Hitt, Austin"
1398,0,United States,USA,14081,"Hoag, Bo"
1399,0,Australia,AUS,15428,"Hocknull, Craig"
1400,0,United States,USA,13520,"Hodge, Jonathan"
1401,0,New Zealand,NZL,16931,"Hodge, Tyler"
1402,0,United States,USA,25157,"Hodges, Lee"
1403,0,United States,USA,26521,"Hoelzer, Brandon"
1404,0,Northern Ireland,NIR,7303,"Hoey, Michael"
1405,0,Philippines,PHI,23504,"Hoey, Rico"
1406,0,United States,USA,31254,"Hoff, Brandon"
1407,0,United States,USA,5768,"Hoffman, Charley"
1408,0,United States,USA,14082,"Hoffmann, Morgan"
1409,0,United States,USA,31420,"Hofman, Noah"
1410,0,United States,USA,27971,"Hogan, Kyle"
1411,0,Australia,AUS,23085,"Hogan, Robert"
1412,0,United States,USA,15575,"Hoge, Tom"
1413,0,Denmark,DEN,23602,"Hojgaard, Nicolai"
1414,0,Denmark,DEN,23838,"Hojgaard, Rasmus"
1415,0,United States,USA,32519,"Holbrook, Jake"
1416,0,United States,USA,30667,"Holcomb, William"
1417,0,United States,USA,17392,"Holland, Charlie"
1418,0,South Africa,RSA,15993,"Hollick, Michael"
1419,0,United States,USA,32263,"Holliday, Judson"
1420,0,United States,USA,13973,"Holmes, David"
1421,0,United States,USA,28322,"Holmes, Derek"
1422,0,United States,USA,7959,"Holmes, J.B."
1423,0,United States,USA,7464,"Holmes, Steve"
1424,0,United States,USA,29682,"Holmgren, Van"
1425,0,United States,USA,25036,"Holt, Ian"
1426,0,United States,USA,17538,"Homa, Max"
1427,0,United States,USA,14802,"Homan, Wes"
1428,0,Australia,AUS,23317,"Hopewell, Hayden"
1429,0,United States,USA,18190,"Hopfinger, Brad"
1430,0,United States,USA,24542,"Hopke, Wehman"
1431,0,United States,USA,19359,"Hopper, Michael"
1432,0,Japan,JPN,15056,"Horikawa, Mikumu"
1433,0,South Africa,RSA,6165,"Horne, Keith"
1434,0,United States,USA,11276,"Horschel, Billy"
1435,0,England,ENG,11230,"Horsey, David"
1436,0,England,ENG,19866,"Horsfield, Sam"
1437,0,Spain,ESP,14572,"Hortal, Antonio"
1438,0,Japan,JPN,19190,"Hoshino, Rikuya"
1439,0,Japan,JPN,25797,"Hosono, Yusaku"
1440,0,Bangladesh,BAN,15206,"Hossain, Jamal"
1441,0,United States,USA,15470,"Hossler, Beau"
1442,0,Denmark,DEN,22386,"Host, August Thor"
1443,0,unknown,unknown,10065462,"Houchin, John"
1444,0,Denmark,DEN,23444,"Hougaard Sidal Svendsen, Victor"
1445,0,unknown,unknown,10065463,"Houk, John"
1446,0,United States,USA,26765,"Houtteman, Lee"
1447,0,Norway,NOR,18841,"Hovland, Viktor"
1448,0,United States,USA,24743,"Howard, Cory"
1449,0,England,ENG,19510,"Howard, Paul"
1450,0,United States,USA,27625,"Howe, Connor"
1451,0,Australia,AUS,15925,"Howe, Quinton"
1452,0,United States,USA,6892,"Howell III, Charles"
1453,0,England,ENG,5718,"Howell, David"
1454,0,Scotland,SCO,24352,"Howie, Craig"
1455,0,Slovakia,SVK,19356,"Hrinda, Jakub"
1456,0,Czech Republic,CZE,26710,"Hruby, Petr"
1457,0,Chinese Taipei,TPE,25680,"Hsu, Yu-Cheng"
1458,0,United States,USA,25080,"Huang, Franklin"
1459,0,China,CHN,13466,"Huang, Wenyi"
1460,0,Chinese Taipei,TPE,24105,"Huang, Yi-Tseng"
1461,0,China,CHN,27117,"Huang, Zijie"
1462,0,United States,USA,16333,"Hubbard, Mark"
1463,0,United States,USA,15449,"Hudson, Bobby"
1464,0,United States,USA,25037,"Hudson, Daniel"
1465,0,United States,USA,18534,"Hudson, Rob"
1466,0,United States,USA,18590,"Hueber, Justin"
1467,0,United States,USA,19939,"Huff, Graysen"
1468,0,United States,USA,32676,"Huff, Kevin"
1469,0,United States,USA,22211,"Huge, Maclain"
1470,0,United States,USA,18436,"Hughes, Brian"
1471,0,Australia,AUS,25500,"Hughes, Jake"
1472,0,Canada,CAN,15556,"Hughes, Mackenzie"
1473,0,United States,USA,1480,"Hughes, Reed"
1474,0,South Africa,RSA,6304,"Hugo, Jean"
1475,0,United States,USA,14606,"Huh, John"
1476,0,Netherlands,NED,12650,"Huizing, Daan"
1477,0,Denmark,DEN,8353,"Huldahl, Jeppe Pape"
1478,0,United States,USA,25081,"Humphrey, Theo"
1479,0,Denmark,DEN,20206,"Hundeboll, Oliver"
1480,0,Chinese Taipei,TPE,11738,"Hung, Chien-Yao"
1481,0,Wales,WAL,23069,"Hunt, Toby"
1482,0,United States,USA,27688,"Huntzinger, Charles"
1483,0,Korea - Republic of,KOR,9635,"Hur, In-hoi"
1484,0,United States,USA,11046,"Hurley III, Billy"
1485,0,Ireland,IRL,18657,"Hurley, Gary"
1486,0,United States,USA,29498,"Hurt, Austin"
1487,0,United States,USA,26597,"Huskey, Keenan"
1488,1,United States,USA,30032628,"Huss, Cameron"
1489,0,United States,USA,707,"Huston, John"
1490,0,Scotland,SCO,4882,"Hutcheon, Greig"
1491,0,United States,USA,25835,"Hutchins, Matt"
1492,0,England,ENG,27465,"Hutchinson, Ben"
1493,0,England,ENG,11104,"Hutsby, Sam"
1494,0,New Zealand,NZL,24284,"Hutson, Mark"
1495,0,Korea - Republic of,KOR,10078,"Hwang, Innchoon"
1496,0,Korea - Republic of,KOR,11995,"Hwang, Jaemin"
1497,0,Korea - Republic of,KOR,14936,"Hwang, Junggon"
1498,0,New Zealand,NZL,28679,"Hydes, James"
1499,0,Korea - Republic of,KOR,18340,"Hyun Cho, Rak"
1500,0,Korea - Republic of,KOR,17499,"Hyung-Seok, Seo"
1501,0,United States,USA,22255,"Iceman, Daniel"
1502,0,Japan,JPN,12140,"Ichihara, Kodai"
1503,0,Morocco,MAR,20681,"Id-Omar, Ayoub"
1504,0,Sweden,SWE,23859,"Idstam, Stefan"
1505,0,New Zealand,NZL,20918,"Ieremia, Denzel"
1506,0,United States,USA,17641,"Ihm, Steven"
1507,0,United States,USA,26367,"Ihrig, Gage"
1508,0,Japan,JPN,8236,"Ikeda, Yuta"
1509,0,Japan,JPN,18809,"Ikemura, Tomoyo"
1510,0,Finland,FIN,6929,"Ilonen, Mikko"
1511,0,United States,USA,12971,"Im, Daniel"
1512,0,Korea - Republic of,KOR,17488,"Im, Sungjae"
1513,0,Japan,JPN,6414,"Imada, Ryuji"
1514,0,Japan,JPN,13485,"Imahira, Shugo"
1515,0,South Africa,RSA,5935,"Immelman, Trevor"
1516,0,United States,USA,15956,"Imondi, Paul"
1517,0,Japan,JPN,16165,"Inamori, Yuki"
1518,0,United States,USA,15793,"India, Vince"
1519,0,Kenya,KEN,7160,"Indiza Anyonyi, Dismas"
1520,0,United States,USA,29684,"Infanti, Nicholas"
1521,1,Netherlands,NED,29546,"Ingham, Jack"
1522,0,United States,USA,29499,"Inglis, Colin"
1523,0,Mexico,MEX,8569,"Inman, Manuel"
1524,0,Malaysia,MAS,16111,"Irawan, Arie Ahmad"
1525,0,United States,USA,29317,"Ireland, Jack"
1526,0,United States,USA,29500,"Ishee, Nic"
1527,0,Japan,JPN,16458,"Ishika, Koichiro"
1528,0,Japan,JPN,12232,"Ishikawa, Ryo"
1529,0,England,ENG,28733,"Islam, Habebul"
1530,0,Mexico,MEX,28142,"Islas, Jose Cristobal"
1531,1,Belgium,BEL,32239,"Isserentant, Leopold"
1532,0,Switzerland,SUI,15593,"Iten, Marco"
1533,0,Japan,JPN,28203,"Iwasaki, Aguri"
1534,0,Japan,JPN,9099,"Iwata, Hiroshi"
1535,0,Japan,JPN,14729,"Izumida, Daijiro"
1536,0,Scotland,SCO,12006,"Jacklin, Sean"
1537,0,England,ENG,12902,"Jackson, Grant"
1538,1,United States,USA,26686,"Jackson, Isaiah"
1539,0,United States,USA,30464,"Jackson, Palmer"
1540,0,United States,USA,23605,"Jacobs, Carson"
1541,0,South Africa,RSA,28960,"Jacobs, Wade"
1542,0,Denmark,DEN,22671,"Jacobsen, Christian"
1543,0,United States,USA,109,"Jacobsen, Peter"
1544,0,Sweden,SWE,3846,"Jacobson, Freddie"
1545,0,France,FRA,5784,"Jacquelin, Raphael"
1546,0,Germany,GER,16394,"Jaeger, Stephan"
1547,0,Australia,AUS,11830,"Jager, Matt"
1548,0,United States,USA,29914,"Jahn, Charles"
1549,0,Thailand,THA,5973,"Jaidee, Thongchai"
1550,1,United States,USA,29827,"James, Ben"
1551,0,United States,USA,32445,"James, Zach"
1552,0,Scotland,SCO,11397,"Jamieson, Scott"
1553,0,Thailand,THA,14368,"Janewattananond, Jazz"
1554,0,Korea - Republic of,KOR,13919,"Jang, Dongkyu"
1555,0,Korea - Republic of,KOR,28276,"Jang, Yubin"
1556,0,United States,USA,892,"Janzen, Lee"
1557,1,Colombia,COL,21244,"Jaramillo, Esteban"
1558,1,United States,USA,29328,"Jarvis, Aaron"
1559,0,South Africa,RSA,26947,"Jarvis, Casey"
1560,0,United States,USA,25996,"Jaworski, Zachary"
1561,0,United States,USA,26662,"Jeansonne, Nathan"
1562,0,Philippines,PHI,15978,"Jefferson Go, Lloyd"
1563,0,Australia,AUS,7481,"Jeffress, Steven"
1564,1,Czech Republic,CZE,28731,"Jelinek, Maximilian"
1565,0,United States,USA,25038,"Jelley, Brendon"
1566,0,United States,USA,15456,"Jenkins, Carter"
1567,0,Denmark,DEN,10170,"Jensen, Lasse"
1568,0,Korea - Republic of,KOR,21513,"Jeon, Galam"
1569,0,United States,USA,25281,"Jeon, Seokwon"
1570,0,Korea - Republic of,KOR,21514,"Jeon, Seonghyeon"
1571,0,Korea - Republic of,KOR,13573,"Jeong, Jin"
